title,type,text
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"daughter welcomed me and kissed my hand, and forthwith the calf"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,came and fawned upon me as before. Quoth I to the herdsman's
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"daughter, Is this true that thou sayest of this calf? Quoth"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"she, Yea, O my master, he is thy son, the very core of thy"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"heart. I rejoiced and said to her, O maiden, if thou wilt"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,release him thine shall be whatever cattle and property of mine
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"are under thy father's hand. She smiled and answered, O my"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"master, I have no greed for the goods nor will I take them save"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,on two conditions; the first that thou marry me to thy son and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,the second that I may bewitch her who bewitched him and imprison
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"her, otherwise I cannot be safe from her malice and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"malpractices. Now when I heard, O Jinni, these, the words of the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"herdsman's daughter, I replied, Beside what thou askest all the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,cattle and the house hold stuff in thy father's charge are thine
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and, as for the daughter of my uncle, her blood is lawful to"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"thee. When I had spoken, she took a cup and filled it with"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,water: then she recited a spell over it and sprinkled it upon the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"calf, saying, If Almighty Allah created thee a calf, remain so"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"shaped, and change not; but if thou be enchanted, return to thy"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"whilom form, by command of Allah Most Highest! and lo! he"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"trembled and became a man. Then I fell on his neck and said,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Allah upon thee, tell me all that the daughter of my uncle did"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,by thee and by thy mother. And when he told me what had come to
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"pass between them I said,  O my son, Allah favoured thee with"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"one to restore thee, and thy right hath returned to thee. Then,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"O Jinni, I married the herdsman's daughter to him, and she"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"transformed my wife into this gazelle, saying:--Her shape is a"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,comely and by no means loathsome. After this she abode with us
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"night and day, day and night, till the Almighty took her to"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Himself. When she deceased, my son fared forth to the cities of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Hind, even to the city of this man who hath done to thee what"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,hath been done;[FN#51] and I also took this gazelle (my cousin)
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and wandered with her from town to town seeking tidings of my
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"son, till Destiny drove me to this place where I saw the merchant"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"sitting in tears. Such is my tale! Quoth the Jinni, This story"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"is indeed strange, and therefore I grant thee the third part of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"his blood. There upon the second old man, who owned the two"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"greyhounds, came up and said,  O Jinni, if I recount to thee"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"what befel me from my brothers, these two hounds, and thou see"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,that it is a tale even more wondrous and marvellous than what
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"thou hast heard, wilt thou grant to me also the third of this"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"man's blood? Replied the Jinni, Thou hast my word for it, if"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,thine adventures be more marvellous and wondrous. Thereupon he
THOUSAND NIGHTS AND A NIGHT ,Fantasy,thus began
THOUSAND NIGHTS AND A NIGHT ,Fantasy,The Second Shaykh's Story.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Know, O lord of the Kings of the Jann! that these two dogs are my"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,brothers and I am the third. Now when our father died and left us
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"a capital of three thousand gold pieces,[FN#52] I opened a shop"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"with my share, and bought and sold therein, and in like guise did"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"my two brothers, each setting up a shop. But I had been in"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,business no long while before the elder sold his stock for a
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"thousand diners, and after buying outfit and merchandise, went"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,his ways to foreign parts. He was absent one whole year with the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"caravan; but one day as I sat in my shop, behold, a beggar stood"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"before me asking alms, and I said to him, Allah open thee"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"another door![FN#53] Whereupon he answered, weeping the while,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Am I so changed that thou knowest me not? Then I looked at him
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"narrowly, and lo! it was my brother, so I rose to him and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,welcomed him; then I seated him in my shop and put questions
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"concerning his case. Ask me not, answered he; my wealth is"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,awaste and my state hath waxed unstated! So I took him to the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Hammam bath[FN#54] and clad him in a suit of my own and gave him
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"lodging in my house. Moreover, after looking over the accounts of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"my stock in trade and the profits of my business, I found that"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"industry had gained me one thousand diners, while my principal,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"the head of my wealth, amounted to two thousand. So I shared the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"whole with him saying, Assume that thou hast made no journey"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,abroad but hast remained at home; and be not cast down by thine
THOUSAND NIGHTS AND A NIGHT ,Fantasy,ill luck. He took the share in great glee and opened for himself
THOUSAND NIGHTS AND A NIGHT ,Fantasy,a shop; and matters went on quietly for a few nights and days.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"But presently my second brother (yon other dog), also setting his"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"heart upon travel, sold off what goods and stock in trade he had,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and albeit we tried to stay him he would not be stayed: he laid
THOUSAND NIGHTS AND A NIGHT ,Fantasy,in an outfit for the journey and fared forth with certain
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"wayfarers. After an absence of a whole year he came back to me,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"even as my elder brother had come back; and when I said to him,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"O my brother, did I not dissuade thee from travel? he shed"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"tears and cried, O my brother, this be destiny's decree: here I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"am a mere beggar, penniless[FN#55] and without a shirt to my"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"back. So I led him to the bath, O Jinni, and clothing him in new"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"clothes of my own wear, I went with him to my shop and served him"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"with meat and drink. Furthermore I said to him, O my brother, I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"am wont to cast up my shop accounts at the head of every year,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,and whatso I shall find of surplusage is between me and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"thee.[FN#56] So I proceeded, O Ifrit, to strike a balance and,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"finding two thousand diners of profit, I returned praises to the"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Creator (be He extolled and exalted!) and made over one half to
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"my brother, keeping the other to my self. Thereupon he busied"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,himself with opening a shop and on this wise we abode many days.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,After a time my brothers began pressing me to travel with them;
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"but I refused saying, What gained ye by travel voyage that I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,should gain thereby? As I would not give ear to them we went
THOUSAND NIGHTS AND A NIGHT ,Fantasy,back each to his own shop where we bought and sold as before.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"They kept urging me to travel for a whole twelvemonth, but I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,refused to do so till full six years were past and gone when I
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"consented with these words, O my brothers, here am I, your"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,companion of travel: now let me see what monies you have by you.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"I found, however, that they had not a doit, having squandered"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,their substance in high diet and drinking and carnal delights.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,Yet I spoke not a word of reproach; so far from it I looked over
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"my shop accounts once more, and sold what goods and stock in"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"trade were mine; and, finding myself the owner of six thousand"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"ducats, I gladly proceeded to divide that sum in halves, saying"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"to my brothers, These three thousand gold pieces are for me and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"for you to trade withal, adding, Let us bury the other moiety"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"underground that it may be of service in case any harm befal us,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,in which case each shall take a thousand wherewith to open
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"shops. Both replied, Right is thy recking; and I gave to each"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"one his thousand gold pieces, keeping the same sum for myself, to"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"wit, a thousand diners. We then got ready suitable goods and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"hired a ship and, having embarked our merchandise, proceeded on"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"our voyage, day following day, a full month, after which we"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"arrived at a city, where we sold our venture; and for every piece"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,of gold we gained ten. And as we turned again to our voyage we
THOUSAND NIGHTS AND A NIGHT ,Fantasy,found on the shore of the sea a maiden clad in worn and ragged
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"gear, and she kissed my hand and said, O master, is there"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,kindness in thee and charity? I can make thee a fitting return
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"for them. I answered, Even so; truly in me are benevolence and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"good works, even though thou render me no return. Then she said,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Take me to wife, O my master, and carry me to thy city, for I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,have given myself to thee; so do me a kindness and I am of those
THOUSAND NIGHTS AND A NIGHT ,Fantasy,who be meet for good works and charity: I will make thee a
THOUSAND NIGHTS AND A NIGHT ,Fantasy,fitting return for these and be thou not shamed by my condition.
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"When I heard her words, my heart yearned towards her, in such"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,sort as willed it Allah (be He extolled and exalted!); and took
THOUSAND NIGHTS AND A NIGHT ,Fantasy,her and clothed her and made ready for her a fair resting place
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"in the vessel, and honourably entreated her. So we voyaged on,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and my heart became attached to her with exceeding attachment,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and I was separated from her neither night nor day, and I paid"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,more regard to her than to my brothers. Then they were estranged
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"from me, and waxed jealous of my wealth and the quantity of"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"merchandise I had, and their eyes were opened covetously upon all"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,my property. So they took counsel to murder me and seize my
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"wealth, saying, Let us slay our brother and all his monies will"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,be ours; and Satan made this deed seem fair in their sight; so
THOUSAND NIGHTS AND A NIGHT ,Fantasy,when they found me in privacy (and I sleeping by my wife's side)
THOUSAND NIGHTS AND A NIGHT ,Fantasy,they took us both up and cast us into the sea. My wife awoke
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"startled from her sleep and, forthright becoming an"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Ifritah,[FN#57] she bore me up and carried me to an island and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,disappeared for a short time; but she returned in the morning and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"said, Here am I, thy faithful slave, who hath made thee due"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,recompense; for I bore thee up in the waters and saved thee from
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"death by command of the Almighty. Know--that I am a Jinniyah, and"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"as I saw thee my heart loved thee by will of the Lord, for I am a"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,believer in Allah and in His Apostle (whom Heaven bless and
THOUSAND NIGHTS AND A NIGHT ,Fantasy,preserve!). Thereupon I came to thee conditioned as thou sawest
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"me and thou didst marry me, and see now I have saved thee from"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,sinking. But I am angered against thy brothers and assuredly I
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"must slay them. When I heard her story I was surprised and,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"thanking her for all she had done, I said, But as to slaying my"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,brothers this must not be. Then I told her the tale of what had
THOUSAND NIGHTS AND A NIGHT ,Fantasy,come to pass with them from the beginning of our lives to the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"end, and on hearing it quoth she, This night will I fly as a"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"bird over them and will sink their ship and slay them. Quoth I,"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"Allah upon thee, do not thus, for the proverb saith, O thou who"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"doest good to him that cloth evil, leave the evil doer to his"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,evil deeds. Moreover they are still my brothers. But she
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"rejoined, By Allah, there is no help for it but I slay them. I"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"humbled myself before her for their pardon, whereupon she bore me"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,up and flew away with me till at last she set me down on the
THOUSAND NIGHTS AND A NIGHT ,Fantasy,terrace roof of my own house. I opened the doors and took up what
THOUSAND NIGHTS AND A NIGHT ,Fantasy,I had hidden in the ground; and after I had saluted the folk I
THOUSAND NIGHTS AND A NIGHT ,Fantasy,opened my shop and bought me merchandise. Now when night came on
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"I went home, and there I saw these two hounds tied up; and, when"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"they sighted me, they arose and whined and fawned upon me; but"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"ere I knew what happened my wife said, These two dogs be thy"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"brothers! I answered, And who hath done this thing by them?"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"and she rejoined, I sent a message to my sister and she"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,"entreated them on this wise, nor shall these two be released from"
THOUSAND NIGHTS AND A NIGHT ,Fantasy,their present shape till ten years shall have passed. And now I
